time,"P(B1|X1|X32)","P(B1|X1|X43)","P(B2|X8|X34)","P(B1|X1|X41)","V(B1|X1|X32)","V(B1|X1|X43)","V(B2|X8|X34)","V(B1|X1|X41)"
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.000000e-14,1.466980e-07,1.466980e-07,3.630745e-08,1.466831e-07,1.448376e-09,1.448376e-09,3.584700e-10,1.448229e-09
1.000000e-13,8.340467e-07,8.340467e-07,2.125393e-07,8.339485e-07,6.303525e-09,6.303525e-09,1.620479e-09,6.302752e-09
1.500000e-13,2.715764e-06,2.715764e-06,7.134044e-07,2.715394e-06,1.631643e-08,1.631643e-08,4.365141e-09,1.631401e-08
2.000000e-13,6.658448e-06,6.658448e-06,1.804543e-06,6.657394e-06,3.273398e-08,3.273398e-08,9.124631e-09,3.272813e-08
2.500000e-13,1.367033e-05,1.367033e-05,3.824203e-06,1.366781e-05,5.625392e-08,5.625392e-08,1.634946e-08,5.624178e-08
3.000000e-13,2.482839e-05,2.482839e-05,7.171004e-06,2.482309e-05,8.708906e-08,8.708906e-08,2.639674e-08,8.706630e-08
3.500000e-13,4.121482e-05,4.121482e-05,1.229024e-05,4.120459e-05,1.250643e-07,1.250643e-07,3.952858e-08,1.250248e-07
4.000000e-13,6.386631e-05,6.386631e-05,1.965995e-05,6.384785e-05,1.697134e-07,1.697134e-07,5.591480e-08,1.696485e-07
4.500000e-13,9.373612e-05,9.373612e-05,2.977743e-05,9.370462e-05,2.203626e-07,2.203626e-07,7.563749e-08,2.202609e-07
5.000000e-13,1.316675e-04,1.316675e-04,4.314635e-05,1.316161e-04,2.761999e-07,2.761999e-07,9.869653e-08,2.760465e-07
5.500000e-13,1.783764e-04,1.783764e-04,6.026482e-05,1.782956e-04,3.363306e-07,3.363306e-07,1.250159e-07,3.361062e-07
6.000000e-13,2.344415e-04,2.344415e-04,8.161440e-05,2.343187e-04,3.998199e-07,3.998199e-07,1.544502e-07,3.995009e-07
6.500000e-13,3.003009e-04,3.003009e-04,1.076501e-04,3.001192e-04,4.657276e-07,4.657276e-07,1.867926e-07,4.652849e-07
7.000000e-13,3.762522e-04,3.762522e-04,1.387917e-04,3.759900e-04,5.331337e-07,5.331337e-07,2.217816e-07,5.325323e-07
7.500000e-13,4.624573e-04,4.624573e-04,1.754161e-04,4.620871e-04,6.011581e-07,6.011581e-07,2.591105e-07,6.003572e-07
8.000000e-13,5.589492e-04,5.589492e-04,2.178511e-04,5.584369e-04,6.689760e-07,6.689760e-07,2.984346e-07,6.679278e-07
8.500000e-13,6.656411e-04,6.656411e-04,2.663701e-04,6.649447e-04,7.358276e-07,7.358276e-07,3.393807e-07,7.344781e-07
9.000000e-13,7.823367e-04,7.823367e-04,3.211887e-04,7.814056e-04,8.010265e-07,8.010265e-07,3.815552e-07,7.993149e-07
9.500000e-13,9.087413e-04,9.087413e-04,3.824622e-04,9.075151e-04,8.639636e-07,8.639636e-07,4.245530e-07,8.618227e-07
1.000000e-12,1.044474e-03,1.044474e-03,4.502843e-04,1.042882e-03,9.241096e-07,9.241096e-07,4.679653e-07,9.214666e-07
1.050000e-12,1.189080e-03,1.189080e-03,5.246874e-04,1.187039e-03,9.810161e-07,9.810161e-07,5.113877e-07,9.777926e-07
1.100000e-12,1.342042e-03,1.342042e-03,6.056432e-04,1.339458e-03,1.034314e-06,1.034314e-06,5.544273e-07,1.030427e-06
1.150000e-12,1.502793e-03,1.502793e-03,6.930660e-04,1.499558e-03,1.083711e-06,1.083711e-06,5.967096e-07,1.079076e-06
1.200000e-12,1.670725e-03,1.670725e-03,7.868147e-04,1.666720e-03,1.128990e-06,1.128990e-06,6.378845e-07,1.123518e-06
1.250000e-12,1.845206e-03,1.845206e-03,8.866978e-04,1.840296e-03,1.170003e-06,1.170003e-06,6.776309e-07,1.163607e-06
1.300000e-12,2.025583e-03,2.025583e-03,9.924776e-04,2.019621e-03,1.206669e-06,1.206669e-06,7.156619e-07,1.199262e-06
1.350000e-12,2.211197e-03,2.211197e-03,1.103876e-03,2.204023e-03,1.238966e-06,1.238966e-06,7.517273e-07,1.230464e-06
1.400000e-12,2.401388e-03,2.401388e-03,1.220579e-03,2.392830e-03,1.266927e-06,1.266927e-06,7.856167e-07,1.257252e-06
1.450000e-12,2.595507e-03,2.595507e-03,1.342246e-03,2.585382e-03,1.290635e-06,1.290635e-06,8.171612e-07,1.279716e-06
1.500000e-12,2.792917e-03,2.792917e-03,1.468512e-03,2.781032e-03,1.310217e-06,1.310217e-06,8.462337e-07,1.297992e-06
1.550000e-12,2.993008e-03,2.993008e-03,1.598997e-03,2.979160e-03,1.325838e-06,1.325838e-06,8.727491e-07,1.312254e-06
1.600000e-12,3.195192e-03,3.195192e-03,1.733310e-03,3.179173e-03,1.337694e-06,1.337694e-06,8.966633e-07,1.322714e-06
1.650000e-12,3.398917e-03,3.398917e-03,1.871057e-03,3.380512e-03,1.346010e-06,1.346010e-06,9.179719e-07,1.329608e-06
1.700000e-12,3.603664e-03,3.603664e-03,2.011847e-03,3.582658e-03,1.351030e-06,1.351030e-06,9.367074e-07,1.333197e-06
1.750000e-12,3.808952e-03,3.808952e-03,2.155295e-03,3.785129e-03,1.353016e-06,1.353016e-06,9.529369e-07,1.333760e-06
1.800000e-12,4.014343e-03,4.014343e-03,2.301028e-03,3.987488e-03,1.352241e-06,1.352241e-06,9.667587e-07,1.331588e-06
1.850000e-12,4.219438e-03,4.219438e-03,2.448692e-03,4.189344e-03,1.348986e-06,1.348986e-06,9.782986e-07,1.326978e-06
1.900000e-12,4.423882e-03,4.423882e-03,2.597953e-03,4.390348e-03,1.343533e-06,1.343533e-06,9.877056e-07,1.320233e-06
1.950000e-12,4.627363e-03,4.627363e-03,2.748500e-03,4.590200e-03,1.336166e-06,1.336166e-06,9.951487e-07,1.311653e-06
2.000000e-12,4.829611e-03,4.829611e-03,2.900049e-03,4.788642e-03,1.327162e-06,1.327162e-06,1.000812e-06,1.301534e-06
2.050000e-12,5.030397e-03,5.030397e-03,3.052345e-03,4.985463e-03,1.316794e-06,1.316794e-06,1.004890e-06,1.290163e-06
2.100000e-12,5.229535e-03,5.229535e-03,3.205163e-03,5.180493e-03,1.305321e-06,1.305321e-06,1.007584e-06,1.277818e-06
2.150000e-12,5.426874e-03,5.426874e-03,3.358308e-03,5.373604e-03,1.292993e-06,1.292993e-06,1.009100e-06,1.264761e-06
2.200000e-12,5.622303e-03,5.622303e-03,3.511618e-03,5.564705e-03,1.280046e-06,1.280046e-06,1.009641e-06,1.251240e-06
2.250000e-12,5.815743e-03,5.815743e-03,3.664958e-03,5.753744e-03,1.266700e-06,1.266700e-06,1.009408e-06,1.237486e-06
2.300000e-12,6.007148e-03,6.007148e-03,3.818227e-03,5.940699e-03,1.253158e-06,1.253158e-06,1.008591e-06,1.223707e-06
2.350000e-12,6.196503e-03,6.196503e-03,3.971347e-03,6.125582e-03,1.239606e-06,1.239606e-06,1.007373e-06,1.210097e-06
2.400000e-12,6.383818e-03,6.383818e-03,4.124272e-03,6.308429e-03,1.226211e-06,1.226211e-06,1.005923e-06,1.196824e-06
2.450000e-12,6.569126e-03,6.569126e-03,4.276977e-03,6.489303e-03,1.213123e-06,1.213123e-06,1.004396e-06,1.184039e-06
2.500000e-12,6.752485e-03,6.752485e-03,4.429459e-03,6.668286e-03,1.200473e-06,1.200473e-06,1.002931e-06,1.171868e-06
2.550000e-12,6.933968e-03,6.933968e-03,4.581738e-03,6.845480e-03,1.188372e-06,1.188372e-06,1.001648e-06,1.160420e-06
2.600000e-12,7.113666e-03,7.113666e-03,4.733849e-03,7.021000e-03,1.176918e-06,1.176918e-06,1.000652e-06,1.149783e-06
2.650000e-12,7.291682e-03,7.291682e-03,4.885839e-03,7.194973e-03,1.166186e-06,1.166186e-06,1.000027e-06,1.140022e-06
2.700000e-12,7.468130e-03,7.468130e-03,5.037771e-03,7.367536e-03,1.156238e-06,1.156238e-06,9.998408e-07,1.131187e-06
2.750000e-12,7.643131e-03,7.643131e-03,5.189714e-03,7.538831e-03,1.147120e-06,1.147120e-06,1.000143e-06,1.123310e-06
2.800000e-12,7.816814e-03,7.816814e-03,5.341744e-03,7.709003e-03,1.138862e-06,1.138862e-06,1.000965e-06,1.116406e-06
2.850000e-12,7.989310e-03,7.989310e-03,5.493941e-03,7.878201e-03,1.131482e-06,1.131482e-06,1.002325e-06,1.110474e-06
2.900000e-12,8.160752e-03,8.160752e-03,5.646385e-03,8.046571e-03,1.124984e-06,1.124984e-06,1.004222e-06,1.105501e-06
2.950000e-12,8.331274e-03,8.331274e-03,5.799157e-03,8.214255e-03,1.119363e-06,1.119363e-06,1.006646e-06,1.101463e-06
3.000000e-12,8.501006e-03,8.501006e-03,5.952336e-03,8.381393e-03,1.114600e-06,1.114600e-06,1.009573e-06,1.098322e-06
3.050000e-12,8.670077e-03,8.670077e-03,6.105993e-03,8.548117e-03,1.110671e-06,1.110671e-06,1.012968e-06,1.096035e-06
3.100000e-12,8.838611e-03,8.838611e-03,6.260197e-03,8.714552e-03,1.107542e-06,1.107542e-06,1.016790e-06,1.094549e-06
3.150000e-12,9.006726e-03,9.006726e-03,6.415009e-03,8.880816e-03,1.105174e-06,1.105174e-06,1.020988e-06,1.093805e-06
3.200000e-12,9.174534e-03,9.174534e-03,6.570481e-03,9.047017e-03,1.103520e-06,1.103520e-06,1.025509e-06,1.093742e-06
3.250000e-12,9.342139e-03,9.342139e-03,6.726658e-03,9.213252e-03,1.102531e-06,1.102531e-06,1.030294e-06,1.094293e-06
3.300000e-12,9.509638e-03,9.509638e-03,6.883575e-03,9.379610e-03,1.102154e-06,1.102154e-06,1.035284e-06,1.095390e-06
3.350000e-12,9.677121e-03,9.677121e-03,7.041259e-03,9.546168e-03,1.102335e-06,1.102335e-06,1.040417e-06,1.096965e-06
3.400000e-12,9.844667e-03,9.844667e-03,7.199727e-03,9.712994e-03,1.103014e-06,1.103014e-06,1.045636e-06,1.098949e-06
3.450000e-12,1.001235e-02,1.001235e-02,7.358988e-03,9.880144e-03,1.104137e-06,1.104137e-06,1.050882e-06,1.101276e-06
3.500000e-12,1.018023e-02,1.018023e-02,7.519041e-03,1.004767e-02,1.105645e-06,1.105645e-06,1.056102e-06,1.103880e-06
3.550000e-12,1.034836e-02,1.034836e-02,7.679880e-03,1.021560e-02,1.107482e-06,1.107482e-06,1.061245e-06,1.106699e-06
3.600000e-12,1.051678e-02,1.051678e-02,7.841489e-03,1.038397e-02,1.109593e-06,1.109593e-06,1.066265e-06,1.109675e-06
3.650000e-12,1.068555e-02,1.068555e-02,8.003847e-03,1.055280e-02,1.111925e-06,1.111925e-06,1.071124e-06,1.112752e-06
3.700000e-12,1.085468e-02,1.085468e-02,8.166927e-03,1.072210e-02,1.114428e-06,1.114428e-06,1.075785e-06,1.115881e-06
3.750000e-12,1.102419e-02,1.102419e-02,8.330696e-03,1.089187e-02,1.117055e-06,1.117055e-06,1.080221e-06,1.119016e-06
3.800000e-12,1.119411e-02,1.119411e-02,8.495120e-03,1.106211e-02,1.119761e-06,1.119761e-06,1.084409e-06,1.122116e-06
3.850000e-12,1.136444e-02,1.136444e-02,8.660159e-03,1.123282e-02,1.122504e-06,1.122504e-06,1.088332e-06,1.125143e-06
3.900000e-12,1.153519e-02,1.153519e-02,8.825772e-03,1.140398e-02,1.125248e-06,1.125248e-06,1.091978e-06,1.128068e-06
3.950000e-12,1.170635e-02,1.170635e-02,8.991918e-03,1.157557e-02,1.127959e-06,1.127959e-06,1.095343e-06,1.130863e-06
4.000000e-12,1.187792e-02,1.187792e-02,9.158554e-03,1.174757e-02,1.130607e-06,1.130607e-06,1.098425e-06,1.133506e-06
4.050000e-12,1.204988e-02,1.204988e-02,9.325636e-03,1.191996e-02,1.133165e-06,1.133165e-06,1.101228e-06,1.135981e-06
4.100000e-12,1.222222e-02,1.222222e-02,9.493124e-03,1.209272e-02,1.135611e-06,1.135611e-06,1.103761e-06,1.138274e-06
4.150000e-12,1.239492e-02,1.239492e-02,9.660978e-03,1.226580e-02,1.137925e-06,1.137925e-06,1.106034e-06,1.140374e-06
4.200000e-12,1.256796e-02,1.256796e-02,9.829158e-03,1.243919e-02,1.140093e-06,1.140093e-06,1.108063e-06,1.142278e-06
4.250000e-12,1.274132e-02,1.274132e-02,9.997631e-03,1.261286e-02,1.142101e-06,1.142101e-06,1.109864e-06,1.143982e-06
4.300000e-12,1.291497e-02,1.291497e-02,1.016636e-02,1.278677e-02,1.143941e-06,1.143941e-06,1.111455e-06,1.145487e-06
4.350000e-12,1.308888e-02,1.308888e-02,1.033532e-02,1.296089e-02,1.145607e-06,1.145607e-06,1.112857e-06,1.146795e-06
4.400000e-12,1.326304e-02,1.326304e-02,1.050448e-02,1.313520e-02,1.147096e-06,1.147096e-06,1.114091e-06,1.147914e-06
4.450000e-12,1.343741e-02,1.343741e-02,1.067382e-02,1.330966e-02,1.148406e-06,1.148406e-06,1.115177e-06,1.148848e-06
4.500000e-12,1.361196e-02,1.361196e-02,1.084331e-02,1.348425e-02,1.149539e-06,1.149539e-06,1.116136e-06,1.149608e-06
4.550000e-12,1.378667e-02,1.378667e-02,1.101294e-02,1.365894e-02,1.150498e-06,1.150498e-06,1.116988e-06,1.150204e-06
4.600000e-12,1.396152e-02,1.396152e-02,1.118269e-02,1.383372e-02,1.151289e-06,1.151289e-06,1.117751e-06,1.150646e-06
4.650000e-12,1.413647e-02,1.413647e-02,1.135256e-02,1.400855e-02,1.151919e-06,1.151919e-06,1.118445e-06,1.150946e-06
4.700000e-12,1.431151e-02,1.431151e-02,1.152253e-02,1.418342e-02,1.152395e-06,1.152395e-06,1.119084e-06,1.151118e-06
4.750000e-12,1.448661e-02,1.448661e-02,1.169259e-02,1.435830e-02,1.152727e-06,1.152727e-06,1.119685e-06,1.151172e-06
4.800000e-12,1.466175e-02,1.466175e-02,1.186274e-02,1.453319e-02,1.152925e-06,1.152925e-06,1.120259e-06,1.151122e-06
4.850000e-12,1.483691e-02,1.483691e-02,1.203298e-02,1.470806e-02,1.153000e-06,1.153000e-06,1.120817e-06,1.150979e-06
4.900000e-12,1.501207e-02,1.501207e-02,1.220331e-02,1.488290e-02,1.152963e-06,1.152963e-06,1.121370e-06,1.150757e-06
4.950000e-12,1.518722e-02,1.518722e-02,1.237371e-02,1.505771e-02,1.152826e-06,1.152826e-06,1.121924e-06,1.150466e-06
5.000000e-12,1.536235e-02,1.536235e-02,1.254421e-02,1.523247e-02,1.152599e-06,1.152599e-06,1.122484e-06,1.150119e-06
5.050000e-12,1.553743e-02,1.553743e-02,1.271479e-02,1.540717e-02,1.152295e-06,1.152295e-06,1.123055e-06,1.149724e-06
5.100000e-12,1.571246e-02,1.571246e-02,1.288545e-02,1.558181e-02,1.151925e-06,1.151925e-06,1.123639e-06,1.149292e-06
5.150000e-12,1.588744e-02,1.588744e-02,1.305621e-02,1.575638e-02,1.151500e-06,1.151500e-06,1.124237e-06,1.148833e-06
5.200000e-12,1.606234e-02,1.606234e-02,1.322706e-02,1.593088e-02,1.151031e-06,1.151031e-06,1.124849e-06,1.148355e-06
5.250000e-12,1.623718e-02,1.623718e-02,1.339800e-02,1.610531e-02,1.150527e-06,1.150527e-06,1.125474e-06,1.147865e-06
5.300000e-12,1.641193e-02,1.641193e-02,1.356904e-02,1.627966e-02,1.149999e-06,1.149999e-06,1.126109e-06,1.147372e-06
5.350000e-12,1.658661e-02,1.658661e-02,1.374017e-02,1.645394e-02,1.149456e-06,1.149456e-06,1.126752e-06,1.146880e-06
5.400000e-12,1.676120e-02,1.676120e-02,1.391141e-02,1.662815e-02,1.148905e-06,1.148905e-06,1.127400e-06,1.146396e-06
5.450000e-12,1.693570e-02,1.693570e-02,1.408274e-02,1.680228e-02,1.148354e-06,1.148354e-06,1.128049e-06,1.145925e-06
5.500000e-12,1.711013e-02,1.711013e-02,1.425417e-02,1.697634e-02,1.147810e-06,1.147810e-06,1.128695e-06,1.145470e-06
5.550000e-12,1.728447e-02,1.728447e-02,1.442570e-02,1.715034e-02,1.147279e-06,1.147279e-06,1.129335e-06,1.145037e-06
5.600000e-12,1.745873e-02,1.745873e-02,1.459732e-02,1.732427e-02,1.146766e-06,1.146766e-06,1.129964e-06,1.144627e-06
5.650000e-12,1.763292e-02,1.763292e-02,1.476904e-02,1.749814e-02,1.146276e-06,1.146276e-06,1.130580e-06,1.144244e-06
5.700000e-12,1.780704e-02,1.780704e-02,1.494085e-02,1.767196e-02,1.145813e-06,1.145813e-06,1.131180e-06,1.143890e-06
5.750000e-12,1.798109e-02,1.798109e-02,1.511275e-02,1.784572e-02,1.145380e-06,1.145380e-06,1.131761e-06,1.143565e-06
5.800000e-12,1.815507e-02,1.815507e-02,1.528474e-02,1.801944e-02,1.144978e-06,1.144978e-06,1.132320e-06,1.143272e-06
5.850000e-12,1.832900e-02,1.832900e-02,1.545681e-02,1.819311e-02,1.144611e-06,1.144611e-06,1.132856e-06,1.143011e-06
5.900000e-12,1.850287e-02,1.850287e-02,1.562895e-02,1.836675e-02,1.144279e-06,1.144279e-06,1.133367e-06,1.142783e-06
5.950000e-12,1.867670e-02,1.867670e-02,1.580118e-02,1.854036e-02,1.143983e-06,1.143983e-06,1.133853e-06,1.142587e-06
6.000000e-12,1.885048e-02,1.885048e-02,1.597348e-02,1.871394e-02,1.143723e-06,1.143723e-06,1.134313e-06,1.142423e-06
6.050000e-12,1.902423e-02,1.902423e-02,1.614584e-02,1.888749e-02,1.143499e-06,1.143499e-06,1.134748e-06,1.142292e-06
6.100000e-12,1.919794e-02,1.919794e-02,1.631827e-02,1.906103e-02,1.143309e-06,1.143309e-06,1.135157e-06,1.142191e-06
6.150000e-12,1.937163e-02,1.937163e-02,1.649076e-02,1.923455e-02,1.143154e-06,1.143154e-06,1.135543e-06,1.142120e-06
6.200000e-12,1.954530e-02,1.954530e-02,1.666330e-02,1.940807e-02,1.143032e-06,1.143032e-06,1.135904e-06,1.142077e-06
6.250000e-12,1.971895e-02,1.971895e-02,1.683590e-02,1.958158e-02,1.142940e-06,1.142940e-06,1.136245e-06,1.142061e-06
6.300000e-12,1.989259e-02,1.989259e-02,1.700855e-02,1.975509e-02,1.142878e-06,1.142878e-06,1.136565e-06,1.142071e-06
6.350000e-12,2.006622e-02,2.006622e-02,1.718125e-02,1.992861e-02,1.142842e-06,1.142842e-06,1.136866e-06,1.142105e-06
6.400000e-12,2.023985e-02,2.023985e-02,1.735399e-02,2.010213e-02,1.142832e-06,1.142832e-06,1.137151e-06,1.142160e-06
6.450000e-12,2.041348e-02,2.041348e-02,1.752677e-02,2.027566e-02,1.142844e-06,1.142844e-06,1.137422e-06,1.142234e-06
6.500000e-12,2.058711e-02,2.058711e-02,1.769960e-02,2.044920e-02,1.142876e-06,1.142876e-06,1.137680e-06,1.142327e-06
6.550000e-12,2.076075e-02,2.076075e-02,1.787246e-02,2.062276e-02,1.142927e-06,1.142927e-06,1.137926e-06,1.142434e-06
6.600000e-12,2.093439e-02,2.093439e-02,1.804536e-02,2.079634e-02,1.142993e-06,1.142993e-06,1.138163e-06,1.142555e-06
6.650000e-12,2.110805e-02,2.110805e-02,1.821829e-02,2.096993e-02,1.143072e-06,1.143072e-06,1.138393e-06,1.142687e-06
6.700000e-12,2.128172e-02,2.128172e-02,1.839126e-02,2.114355e-02,1.143163e-06,1.143163e-06,1.138615e-06,1.142828e-06
6.750000e-12,2.145541e-02,2.145541e-02,1.856427e-02,2.131719e-02,1.143262e-06,1.143262e-06,1.138833e-06,1.142975e-06
6.800000e-12,2.162911e-02,2.162911e-02,1.873730e-02,2.149085e-02,1.143369e-06,1.143369e-06,1.139046e-06,1.143127e-06
6.850000e-12,2.180282e-02,2.180282e-02,1.891037e-02,2.166453e-02,1.143480e-06,1.143480e-06,1.139256e-06,1.143282e-06
6.900000e-12,2.197656e-02,2.197656e-02,1.908347e-02,2.183824e-02,1.143595e-06,1.143595e-06,1.139462e-06,1.143437e-06
6.950000e-12,2.215031e-02,2.215031e-02,1.925660e-02,2.201197e-02,1.143711e-06,1.143711e-06,1.139666e-06,1.143591e-06
7.000000e-12,2.232408e-02,2.232408e-02,1.942976e-02,2.218572e-02,1.143828e-06,1.143828e-06,1.139868e-06,1.143743e-06
7.050000e-12,2.249787e-02,2.249787e-02,1.960295e-02,2.235950e-02,1.143942e-06,1.143942e-06,1.140068e-06,1.143890e-06
7.100000e-12,2.267167e-02,2.267167e-02,1.977617e-02,2.253330e-02,1.144055e-06,1.144055e-06,1.140265e-06,1.144031e-06
7.150000e-12,2.284549e-02,2.284549e-02,1.994942e-02,2.270712e-02,1.144163e-06,1.144163e-06,1.140459e-06,1.144165e-06
7.200000e-12,2.301933e-02,2.301933e-02,2.012270e-02,2.288095e-02,1.144267e-06,1.144267e-06,1.140650e-06,1.144290e-06
7.250000e-12,2.319318e-02,2.319318e-02,2.029601e-02,2.305481e-02,1.144366e-06,1.144366e-06,1.140838e-06,1.144407e-06
7.300000e-12,2.336705e-02,2.336705e-02,2.046935e-02,2.322869e-02,1.144459e-06,1.144459e-06,1.141022e-06,1.144514e-06
7.350000e-12,2.354093e-02,2.354093e-02,2.064272e-02,2.340257e-02,1.144545e-06,1.144545e-06,1.141201e-06,1.144611e-06
7.450000e-12,2.388872e-02,2.388872e-02,2.098953e-02,2.375039e-02,1.144696e-06,1.144696e-06,1.141544e-06,1.144773e-06
7.500000e-12,2.406264e-02,2.406264e-02,2.116297e-02,2.392432e-02,1.144761e-06,1.144761e-06,1.141707e-06,1.144837e-06
7.550000e-12,2.423656e-02,2.423656e-02,2.133644e-02,2.409825e-02,1.144819e-06,1.144819e-06,1.141863e-06,1.144891e-06
7.600000e-12,2.441049e-02,2.441049e-02,2.150993e-02,2.427220e-02,1.144870e-06,1.144870e-06,1.142012e-06,1.144934e-06
7.650000e-12,2.458443e-02,2.458443e-02,2.168344e-02,2.444614e-02,1.144913e-06,1.144913e-06,1.142155e-06,1.144967e-06
7.700000e-12,2.475838e-02,2.475838e-02,2.185697e-02,2.462010e-02,1.144950e-06,1.144950e-06,1.142289e-06,1.144991e-06
7.750000e-12,2.493233e-02,2.493233e-02,2.203053e-02,2.479405e-02,1.144980e-06,1.144980e-06,1.142417e-06,1.145005e-06
7.800000e-12,2.510628e-02,2.510628e-02,2.220410e-02,2.496801e-02,1.145004e-06,1.145004e-06,1.142536e-06,1.145011e-06
7.850000e-12,2.528024e-02,2.528024e-02,2.237769e-02,2.514197e-02,1.145022e-06,1.145022e-06,1.142648e-06,1.145010e-06
7.900000e-12,2.545420e-02,2.545420e-02,2.255130e-02,2.531592e-02,1.145034e-06,1.145034e-06,1.142753e-06,1.145001e-06
7.950000e-12,2.562816e-02,2.562816e-02,2.272492e-02,2.548988e-02,1.145042e-06,1.145042e-06,1.142851e-06,1.144987e-06
8.000000e-12,2.580213e-02,2.580213e-02,2.289855e-02,2.566383e-02,1.145045e-06,1.145045e-06,1.142941e-06,1.144968e-06
8.050000e-12,2.597609e-02,2.597609e-02,2.307220e-02,2.583778e-02,1.145044e-06,1.145044e-06,1.143025e-06,1.144945e-06
8.100000e-12,2.615005e-02,2.615005e-02,2.324587e-02,2.601173e-02,1.145039e-06,1.145039e-06,1.143103e-06,1.144919e-06
8.150000e-12,2.632401e-02,2.632401e-02,2.341954e-02,2.618567e-02,1.145031e-06,1.145031e-06,1.143176e-06,1.144890e-06
8.200000e-12,2.649797e-02,2.649797e-02,2.359322e-02,2.635961e-02,1.145021e-06,1.145021e-06,1.143243e-06,1.144859e-06
8.250000e-12,2.667193e-02,2.667193e-02,2.376692e-02,2.653354e-02,1.145008e-06,1.145008e-06,1.143305e-06,1.144828e-06
8.300000e-12,2.684589e-02,2.684589e-02,2.394062e-02,2.670747e-02,1.144994e-06,1.144994e-06,1.143364e-06,1.144797e-06
8.350000e-12,2.701984e-02,2.701984e-02,2.411433e-02,2.688139e-02,1.144978e-06,1.144978e-06,1.143418e-06,1.144767e-06
8.400000e-12,2.719379e-02,2.719379e-02,2.428805e-02,2.705531e-02,1.144961e-06,1.144961e-06,1.143470e-06,1.144737e-06
8.450000e-12,2.736774e-02,2.736774e-02,2.446178e-02,2.722922e-02,1.144944e-06,1.144944e-06,1.143519e-06,1.144710e-06
8.500000e-12,2.754169e-02,2.754169e-02,2.463551e-02,2.740313e-02,1.144926e-06,1.144926e-06,1.143566e-06,1.144684e-06
8.550000e-12,2.771563e-02,2.771563e-02,2.480925e-02,2.757704e-02,1.144909e-06,1.144909e-06,1.143612e-06,1.144661e-06
8.600000e-12,2.788957e-02,2.788957e-02,2.498300e-02,2.775094e-02,1.144892e-06,1.144892e-06,1.143656e-06,1.144641e-06
8.650000e-12,2.806351e-02,2.806351e-02,2.515676e-02,2.792484e-02,1.144875e-06,1.144875e-06,1.143700e-06,1.144624e-06
8.700000e-12,2.823745e-02,2.823745e-02,2.533052e-02,2.809874e-02,1.144859e-06,1.144859e-06,1.143743e-06,1.144611e-06
8.750000e-12,2.841138e-02,2.841138e-02,2.550429e-02,2.827264e-02,1.144844e-06,1.144844e-06,1.143786e-06,1.144600e-06
8.800000e-12,2.858531e-02,2.858531e-02,2.567806e-02,2.844653e-02,1.144831e-06,1.144831e-06,1.143828e-06,1.144593e-06
8.850000e-12,2.875924e-02,2.875924e-02,2.585184e-02,2.862042e-02,1.144818e-06,1.144818e-06,1.143871e-06,1.144589e-06
8.900000e-12,2.893317e-02,2.893317e-02,2.602563e-02,2.879432e-02,1.144807e-06,1.144807e-06,1.143914e-06,1.144588e-06
8.950000e-12,2.910709e-02,2.910709e-02,2.619943e-02,2.896821e-02,1.144798e-06,1.144798e-06,1.143957e-06,1.144590e-06
9.000000e-12,2.928102e-02,2.928102e-02,2.637323e-02,2.914211e-02,1.144789e-06,1.144789e-06,1.144001e-06,1.144595e-06
9.050000e-12,2.945494e-02,2.945494e-02,2.654704e-02,2.931600e-02,1.144783e-06,1.144783e-06,1.144044e-06,1.144602e-06
9.100000e-12,2.962887e-02,2.962887e-02,2.672085e-02,2.948990e-02,1.144778e-06,1.144778e-06,1.144088e-06,1.144612e-06
9.150000e-12,2.980279e-02,2.980279e-02,2.689467e-02,2.966380e-02,1.144774e-06,1.144774e-06,1.144132e-06,1.144623e-06
9.200000e-12,2.997671e-02,2.997671e-02,2.706850e-02,2.983770e-02,1.144772e-06,1.144772e-06,1.144176e-06,1.144637e-06
9.250000e-12,3.015063e-02,3.015063e-02,2.724233e-02,3.001160e-02,1.144771e-06,1.144771e-06,1.144219e-06,1.144651e-06
9.300000e-12,3.032455e-02,3.032455e-02,2.741617e-02,3.018550e-02,1.144772e-06,1.144772e-06,1.144262e-06,1.144667e-06
9.350000e-12,3.049847e-02,3.049847e-02,2.759002e-02,3.035941e-02,1.144774e-06,1.144774e-06,1.144305e-06,1.144684e-06
9.400000e-12,3.067240e-02,3.067240e-02,2.776387e-02,3.053332e-02,1.144777e-06,1.144777e-06,1.144347e-06,1.144701e-06
9.450000e-12,3.084632e-02,3.084632e-02,2.793773e-02,3.070723e-02,1.144781e-06,1.144781e-06,1.144388e-06,1.144719e-06
9.500000e-12,3.102024e-02,3.102024e-02,2.811160e-02,3.088115e-02,1.144787e-06,1.144787e-06,1.144428e-06,1.144737e-06
9.550000e-12,3.119417e-02,3.119417e-02,2.828547e-02,3.105506e-02,1.144793e-06,1.144793e-06,1.144467e-06,1.144754e-06
9.600000e-12,3.136809e-02,3.136809e-02,2.845935e-02,3.122898e-02,1.144800e-06,1.144800e-06,1.144504e-06,1.144772e-06
9.650000e-12,3.154202e-02,3.154202e-02,2.863323e-02,3.140291e-02,1.144808e-06,1.144808e-06,1.144541e-06,1.144789e-06
